date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:38	74349/74349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g6.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g6.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:39	80269/80269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:39	39972/39972	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:40	63267/63267	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/g3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:40	28737/28737	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:41	47432/47432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:41	41494/41494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p4.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:42	37416/37416	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p5.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/p5.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:42	36849/36849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:43	44413/44413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:43	39789/39789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:44	50315/50315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client4.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/client4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22661ce5e6-4d7%22	https://p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/genoviq/newdaynight/p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:44	69917/69917	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/jquery-3.3.1.min.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/jquery-3.3.1.min.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:45	93077/93077	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/lightbox-plus-jquery.min.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/lightbox-plus-jquery.min.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:45	20216/20216	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/jquery.magnific-popup.min.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/jquery.magnific-popup.min.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:46	3089/3089	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/counter.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/counter.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:46	90057/90057	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/owl.carousel.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/owl.carousel.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:47	58072/58072	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/bootstrap.min.js	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/js/bootstrap.min.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:45%20GMT	https://p.w3layouts.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	D:/genoviq/newdaynight/p.w3layouts.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:48	7826/7826	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2018%20Apr%202024%2008:23:45%20GMT	https://p.w3layouts.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/54ea73d52131/main.js	D:/genoviq/newdaynight/p.w3layouts.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/54ea73d52131/main.js	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/index.html?_gl=1*ol9f1z*_ga*MTg3ODMwMjg0OC4xNzEzNDI3NzM2*_ga_9HSZ46TKMQ*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI5MS40Ni4wLjA.*_ga_EGV5GTJEP5*MTcxMzQyNzczNi4xLjEuMTcxMzQyODI4Ny4wLjAuMA..*_ga_FFZF56TTWE*MTcxMzQyNzc0MC4xLjEuMTcxMzQyODI4OC4wLjAuMA..&_ga=2.138679731.1697665639.1713427741-1878302848.1713427736)
13:53:48	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.eot?v=4.7.0	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont3e6e.eot	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:49	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.eot?	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfontd41d.eot	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:49	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:50	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.woff?v=4.7.0	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont3e6e.woff	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:50	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:51	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2030%20Mar%202020%2005:32:23%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont.svg?v=4.7.0	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/fonts/fontawesome-webfont3e6e.svg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:51	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:49%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide4.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:52	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:50%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide5.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide5.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:52	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:50%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide1.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:52	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:50%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide2.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
13:53:53	2530/2530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Apr%202024%2008:23:51%20GMT	https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide3.jpg	D:/genoviq/newdaynight/p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/images/slide3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/30-03-2020/pizzapan-liberty-demo_Free/1781439321/web/assets/css/style-liberty.css)
